pmid	title	abstract	label	text_label
30397935	An investigation of the molecular and biochemical basis underlying chlorantraniliprole-resistant Drosophila strains and their cross-resistance to other insecticides.	Chlorantraniliprole is an anthranilic diamide insecticide that binds to the insect ryanodine receptor (RyR) and induces an uncontrolled release of Ca2+ , resulting in paralysis and ultimately death of the target insects. Recently, it was reported that chlorantraniliprole-resistant diamondback moths, Plutella xylostella Linnaeus, have mutations in their RyR. In this study, we developed two different chlorantraniliprole-resistant Drosophila melanogaster strain. The resistance ratio (RR) of the low-concentration chlorantraniliprole-treated resistant (Low-Res) strain was 2.3, while that of the high-concentration chlorantraniliprole-treated resistant (High-Res) strain was 21.3. The LC 50 of the untreated control (Con) strain was 23.8~25.9 ppm, which was significantly higher than that reported for the susceptible diamondback moth (0.03~0.51 ppm). The high LC 50 of the Con may be because the helix S2 amino acid sequence of D. melanogaster RyR ( DmRyR) is identical to the I4790M mutation of the chlorantraniliprole-resistant diamondback moths, resulting in a lower binding affinity of DmRyR for chlorantraniliprole. Among the tested detoxification enzymes, the activity of esterase was significantly increased in the two Res strains, but glutathione S-transferases and acetylcholinesterase were significantly decreased in the two Res strains. The cross-resistance of the High-Res strain to other insecticides with different modes of actions (MoAs) revealed that the RRs of the neuronal acetylcholine receptor allosteric and competitive modulators were significantly increased, while those of the Na 2+ channel modulators were significantly reduced. Our studies showed that RRs against the same insecticide vary with the treatment concentration, and that RRs against other insecticides with different MoAs can be altered.	1	pesticide
30408860	Neonicotinoid insecticide mixtures: Evaluation of laboratory-based toxicity predictions under semi-controlled field conditions.	Neonicotinoid insecticide mixtures are frequently detected in aquatic environments in agricultural regions. Recent laboratory studies have indicated that neonicotinoid mixtures can elicit greater-than-additive toxicity in sensitive aquatic insects (e.g. Chironomus dilutus). However, this has yet to be validated under field conditions. In this study, we compared the chronic (28- and 56-day) toxicity of three neonicotinoids (imidacloprid, clothianidin, and thiamethoxam) and their mixtures to natural aquatic insect communities. Using experimental in-situ enclosures (limnocorrals), we exposed wetland insects to single-compounds and binary mixtures at equitoxic concentrations (1 toxic unit under the principle of Concentration Addition). We assessed the composition of all emerged insect taxa and the cumulative Chironomidae emergence and biomass over time. In treated limnocorrals, there were subtle shifts in community composition, with greater mean proportions of emergent Trichoptera and Odonata. Cumulative emergence and biomass increased over time and there was a significant interaction between time and treatment. At 28 days, cumulative Chironomidae emergence and biomass were not significantly different between neonicotinoid treatments and controls. However, cumulative emergence in the imidacloprid, clothianidin, and clothianidin-thiamethoxam treatments were 42%, 20%, and 44% lower than predicted from applied doses. At 56 days, effects on cumulative emergence and biomass were significant for imidacloprid, clothianidin, and the clothianidin-thiamethoxam mixture. Contrary to laboratory predictions, mixtures were not more toxic than single compounds under semi-controlled field settings. Furthermore, only clothianidin significantly shifted sex-ratios towards female-dominated populations. Results showed that the responses of natural Chironomidae populations to neonicotinoids and their mixtures cannot be adequately predicted from laboratory-derived single-species models, and although occasional overdosing may have influenced the magnitude of effects, reductions in Chironomidae emergence and biomass can occur at average neonicotinoid concentrations below some current water quality guidelines. Therefore, neonicotinoid guidelines should be revised to ensure that Chironomidae and other sensitive aquatic insects inhabiting agricultural wetlands are adequately protected.	1	pesticide
30419380	Where has the pollution gone? A survey of organic contaminants in Ho Chi Minh city / Saigon River (Vietnam) bed sediments.	A wide range of persistent organic chemicals, including polychlorinated biphenyls (PCBs), polycyclic aromatic hydrocarbons (PAHs), some insecticides, as well as polybrominated diphenyl ethers (PBDEs) and some perfluoroalkyl substances (PFASs) were analyzed in 17 bed sediments collected along the Saigon River and at adjacent canal mouths from upstream to downstream in Ho Chi Minh City (Vietnam). Concentrations were rather low for PAHs, as well as for legacy PCBs and dichloro-diphenyl-trichlorethane and metabolites (DDTs), or below detection limits for several PFASs and all PBDEs measured. Several insecticides (chlorpyrifos-ethyl, and the pyrethroids cypermethrin and λ-cyhalothrin) displayed rather high concentrations at a few sites within the city. There was no distinct upstream - downstream trend for PAHs, (DDTs) or PCBs. Although adjacent canal sediments tended to be more contaminated than Saigon River sediments, the differences were not significant. Emissions are almost certainly substantial for PAHs, and probably also for other contaminants such as PBDEs and some PFASs. During the dry season, contaminants are presumably stored in the city, either in canals or on urban surfaces. Heavy rainfall during the monsoon period carries away contaminated particle flows into the canals and then the Saigon River. The strong tidal influence in the river channel hinders the accumulation of contaminated particles. Contaminated deposits should accordingly be investigated further downstream in depositional environments, such as the mangrove.	1	pesticide
30439641	A novel optical sensor based on carbon dots embedded molecularly imprinted silica for selective acetamiprid detection.	A molecularly imprinted polymer (MIP) on silane-doped carbon dots (Si-CDs) has been synthesized as a novel optical sensor for selective detection of acetamiprid (ACT). Highly fluorescence Si-CDs have been first prepared by hydrothermal method. Subsequently, MIP has been formed on the surface of Si-CDs (MIP@Si-CDs) by a sol-gel process. The properties and structure of the Si-CDs and MIP@Si-CD nanocomposites have been characterized by fluorescence spectroscopy, UV-Vis absorption spectroscopy, transmission electron microscopy, dynamic light scattering, Fourier transform infrared spectroscopy, and X-ray diffraction techniques. Various parameters, which affect the optical signal, have been optimized. The fluorescence signal of MIP@Si-CDs showed linear response with ACT concentration in the 7-107 nM range with a detection limit of 2 nM and a precision of 2.7% and 3.3% for five replicate detections of 17 and 33 nM ACT under optimal conditions. In addition, the sensor has been satisfactorily utilized for the detection of ACT content in real samples.	1	pesticide
30445137	Dissipation behavior and dietary risk assessment of lambda-cyhalothrin, thiamethoxam and its metabolite clothianidin in apple after open field application.	The dissipation dynamics and residue amounts of lambda-cyhalothrin, thiamethoxam and clothianidin in apple were investigated by using rapid resolution liquid chromatography triple quadrupole mass spectrometer (RRLC-MS/MS) and gas chromatography mass spectrometry (GC-MS). The developed method performed satisfactory recoveries of 88%-105% and the limit of quantitation (LOQ) was 0.01 mg kg-1. The suspension concentrate (SC) formulation of lambda-cyhalothrin and thiamethoxam was applied on apple field in accordance with good agricultural practice (GAP). The half-lives of two pesticides ranged from 7.01 d to 17.3 d and the terminal residues were <0.01-0.21 mg kg-1. Based on the Chinese dietary pattern, the dietary risk of lambda-cyhalothrin and total thiamethoxam were predicted by comparing intake amounts with the toxicological data, namely acceptable daily intake (ADI) and acute reference dose (ARfD). The chronic and acute risk quotients were 0.1080-0.4463 and 0.0008-0.2005, respectively, which showed negligible risk for general consumers. The pre-harvest interval (PHI) of 21 d was suggested for the formulation in compliance with maximum residue limit (MRL) and dietary risk assessment, meanwhile, the MRL of 0.1 mg kg-1 was recommended for thiamethoxam in apple. These results were vital for guiding reasonable usage of two insecticides and for approval of formulation use.	1	pesticide
30447473	An adaptive transgenerational effect of warming but not of pesticide exposure determines how a pesticide and warming interact for antipredator behaviour.	The impact of pesticides on organisms may strongly depend on temperature. While many species will be exposed to pesticides and warming both in the parental and offspring generations, transgenerational effects of pesticides under warming are still poorly studied, particularly for behaviour. We therefore studied the single and combined effects of exposure to the pesticide chlorpyrifos (CPF) and warming both within and across generations on antipredator behaviour of larvae of the vector mosquito Culex pipiens. Within each generation pesticide exposure and warming reduced the escape diving time, making the larvae more susceptible to predation. Pesticide exposure of the parents did not affect offspring antipredator behaviour. Yet, parental exposure to warming determined how warming and the pesticide interacted in the offspring generation. When parents were reared at 24 °C, warming no longer reduced offspring diving times in the solvent control, suggesting an adaptive transgenerational effect to prepare the offspring to better deal with a higher predation risk under warming. Related to this, the CPF-induced reduction in diving time was stronger at 20 °C than at 24 °C, except in the offspring whose parents had been exposed to 24 °C. This dependency of the widespread interaction between warming and pesticide exposure on an adaptive transgenerational effect of warming is an important finding at the interface of global change ecology and ecotoxicology.	1	pesticide
30454052	Field effectiveness and safety of fluralaner plus moxidectin (Bravecto® Plus) against ticks and fleas: a European randomized, blinded, multicenter field study in naturally-infested client-owned cats.	BACKGROUND: A spot-on formulation containing fluralaner (280 mg/ml) plus moxidectin (14 mg/ml) (Bravecto® Plus) has been developed to provide broad spectrum parasite protection for cats. The effectiveness and safety of this product against ticks and fleas was assessed in a randomized, controlled, 12-week study in client-owned cats in Germany and Spain. METHODS: Eligible households containing at least one cat with at least two fleas and/or two ticks were allocated randomly in a 2:1 ratio to a single treatment with fluralaner plus moxidectin on Day 0, or three 4-weekly treatments with fipronil (Frontline®). Veterinary staff, masked to treatment, completed tick and flea counts on each cat at 14 ± 2 (2 weeks), 28 ± 2 (4 weeks), 56 ± 2 (8 weeks) and 84 ± 2 days (12 weeks) after the initial treatment. RESULTS: In total, 707 cats (257 with ticks) from 332 households (236 with fleas) were included. Ixodes ricinus (78%) and Rhipicephalus sanguineus complex (18%) ticks were the most commonly identified. Tick and flea counts were lower in the fluralaner plus moxidectin group than in the fipronil group throughout the study and the efficacy of fluralaner plus moxidectin exceeded 97 and 98%, respectively. At 12 weeks, 94.1 and 93.3% of cats from the fluralaner plus moxidectin and 92.2 and 60.3% of cats from the fipronil group were free of ticks and fleas, respectively. Fluralaner plus moxidectin was non-inferior to fipronil (P < 0.0001) at all assessments and superior to fipronil at 2 and 8 weeks for the proportion of cats free of ticks (P < 0.0001). Fluralaner plus moxidectin was superior to fipronil for the proportion of both households and cats free of fleas (P < 0.0001). Both products were safe and well tolerated. CONCLUSIONS: A single application of fluralaner plus moxidectin spot-on was well tolerated by cats and highly effective for 12 weeks against ticks and fleas. Fluralaner plus moxidectin was non-inferior to fipronil for the proportion of ectoparasite-free and consistently superior to fipronil in controlling fleas.	1	pesticide
30471186	Transcription factor FTZ-F1 and cis-acting elements mediate expression of CYP6BG1 conferring resistance to chlorantraniliprole in Plutella xylostella.	BACKGROUND: Cytochrome P450-mediated detoxification plays an important role in the development of insecticide resistance. Previous studies have demonstrated that overexpression of CYP6BG1 was responsible for permethrin resistance in Plutella xylostella, and our experiments also showed that upregulation of this gene is associated with chlorantraniliprole resistance in P. xylostella. However, the transcriptional regulation involved in the expression of CYP6BG1 remains unknown. To further investigate the regulation of CYP6BG1 expression, the promoters of this gene were cloned and analyzed from one susceptible and four different resistant populations of P. xylostella. RESULTS: First, the promoter region of P. xylostella CYP6BG1 was compared in five populations, and three types of 5'-flanking region were found. Second, the region between -562 and +49 of CYP6BG1 in a field population (TH) of P. xylostella showed the highest promoter activity and could be induced by chlorantraniliprole. Third, the transcriptional factor FTZ-F1, which is an orphan nuclear receptor and binds to the fushi tarazu (ftz) gene, was predicted by the online software Alggen and Jaspar. It was proved to regulate the expression of CYP6BG1 by RNAi. The expression levels of FTZ-F1 and CYP6BG1 could be induced by chlorantraniliprole and were significantly higher in the resistant populations. CONCLUSIONS: These data give a better understanding of the transcriptional regulation of an important insecticide detoxification enzyme gene, and therefore will help in understanding the molecular mechanisms of insecticide resistance in P. xylostella. © 2018 Society of Chemical Industry.	1	pesticide
30478776	Effect of Sub-lethal Doses of Imidacloprid on Learning and Memory Formation of Indigenous Arabian Bee (Apis mellifera jemenitica Ruttner) Adult Foragers.	The indigenous bee race Apis mellifera jemenitica Ruttner of Saudi Arabia can learn and retain memories established by the classical conditioning of proboscis extension response (PER). The insecticide imidacloprid has shown a drastic effect on the olfactory behavior of A. m. jemenitica in the harsh arid climatic conditions of central Saudi Arabia. The oral feeding of single imidacloprid sub-lethal doses (1.0 ng, 0.5 ng, or 0.1 ng) under laboratory conditions significantly impaired associative learning during the 2nd and 3rd conditioning trials compared to control bees (0 ng). The memory tests also revealed significant impairment in memory formation at 1 h, 2 h, and 24 h after conditioning compared to control bees. Even the lowest dose (0.1 ng/bee) can significantly impair the bees' ability to learn and memorize. This impairment effect was dose dependent and increased with increasing doses. The higher dose (1.0 ng) completely impaired the learning but still showed a little memory and reflected the potential recovery of bees from insecticide-induced impairment with the passage of time. To our knowledge, this is the first study in A. m. jemenitica that demonstrated the drastic effect of neonicotinoids on associative learning in indigenous bees. This study further expresses the possible severity of insecticidal exposure to bees in actual field conditions and its effect on the neural functions used in important behavior involved in the foraging of bees.	1	pesticide
30542966	Effects of neonicotinoids on the emergence and composition of chironomids in the Prairie Pothole Region.	The use of neonicotinoid pesticides is widespread throughout agricultural regions, including the Prairie Pothole Region of North America. The occurrence of these pesticides to the abundant adjacent wetlands can result in impacts on nontarget insects, and cascading effects through wetland ecosystems. In the current study, field-based mesocosms were used to investigate the effects of multiple pulses of the neonicotinoid imidacloprid on the emergence and chironomid community composition, in an effort to simulate episodic rain events to Prairie Pothole Wetlands. Sediments from two local wetlands were placed into the mesocosm tanks and three imidacloprid pulses added, each 1 week apart at nominal concentrations of 0.2, 2.0, and 20 μg/L. Overall, a significant decrease in the emergence of adult chironomids was observed within the 2.0 μg/L and greater concentrations, with the subfamilies Chironominae and Tanypodinae showing a greater sensitivity than the members of the subfamily Orthocladiinae. The chironomid community also had a dose-related response, followed by a recovery of the community composition near the end of the experiment. Our results provide additional evidence that repeated pulses of imidacloprid may have effects on chironomids and other sensitive aquatic insects living within Prairie Pothole Wetlands, resulting in reduced food availability. We stress the need for continued monitoring of US surface waters for neonicotinoid compounds and the continuation of additional experiments looking into the impacts on aquatic communities.	1	pesticide
30583045	Chronic exposure of bumblebees to neonicotinoid imidacloprid suppresses the entire mevalonate pathway and fatty acid synthesis.	Determining the side effects of pesticides on pollinators is an important topic due to the increasing loss of pollinators. We aimed to determine the effects of chronic sublethal exposure of the neonicotinoid pesticide imidacloprid on the bumblebee Bombus terrestris under laboratory conditions. The analytical standard of imidacloprid in sugar solution was used for the treatment. Verification of pesticides using UHPLC-QqQ-MS/MS in the experimental bumblebees showed the presence of only two compounds, imidacloprid and imidacloprid-olefin, which were found in quantities of 0.57 ± 0.22 and 1.95 ± 0.43 ng/g, respectively. Thus, the level of the dangerous metabolite imidacloprid-olefin was 3.4-fold higher than that of imidacloprid. Label-free nanoLC-MS/MS quantitative proteomics of bumblebee heads enabled quantitative comparison of 2883 proteins, and 206 proteins were significantly influenced by the imidacloprid treatment. The next analysis revealed that the highly downregulated markers are members of the terpenoid backbone biosynthesis pathway (KEGG: bter00900) and that imidacloprid treatment suppressed the entire mevalonate pathway, fatty acid synthesis and associated markers. The proteomics results indicate that the consequences of imidacloprid treatment are complex, and the marker changes are associated with metabolic and neurological diseases and olfaction disruption. This study provides important markers and can help to explain the widely held assumptions from biological observations. SIGNIFICANCE: The major finding is that all markers of the mevalonate pathway were substantially downregulated due to the chronic imidacloprid exposure. The disbalance of mevalonate pathway has many important consequences. We suggest the mechanism associated with the novel toxicogenic effect of imidacloprid. The results are helpful to explain that imidacloprid impairs the cognitive functions and possesses the delayed and time cumulative effect.	1	pesticide
30590257	Aryl H-phosphonates. 19. New anti-HIV pronucleotide phosphoramidate diesters containing amino- and hydroxypyridine auxiliaries.	We have designed a new type of AZT and ddU phosphoramidate diesters containing various combinations of 2-, 3-, 4-aminopyridine and 2-, 3-, 4-hydroxypyridine moieties attached to the phosphorus center, as potential anti-HIV pronucleotides. Depending on the pKa values of the aminopyridines and the hydroxypyridines used, alternative synthetic strategies based on H-phosphonate chemistry were developed for their preparation. Synthetic aspects of these transformations and the biological activity of the synthesized compounds are discussed.	1	pesticide
30592382	Maternal residential exposure to specific agricultural pesticide active ingredients and birth defects in a 2003-2005 North Carolina birth cohort.	BACKGROUND: Previously we observed elevated odds ratios (ORs) for total pesticide exposure and 10 birth defects: three congenital heart defects and structural defects affecting the gastrointestinal, genitourinary and musculoskeletal systems. This analysis examines association of those defects with exposure to seven commonly applied pesticide active ingredients. METHODS: Cases were live-born singleton infants from the North Carolina Birth Defects Monitoring Program linked to birth records for 2003-2005; noncases served as controls (total n = 304,906). Pesticide active ingredient exposure was assigned using a previously constructed metric based on crops within 500 m of residence, dates of pregnancy, and likely chemical application dates for each pesticide-crop combination. ORs (95% CI) were estimated with logistic regression for categories of exposure compared to unexposed. Models were adjusted for maternal race/ethnicity, age at delivery, education, marital status, and smoking status. RESULTS: Associations varied by birth defect and pesticide combinations. For example, hypospadias was positively associated with exposures to 2,4-D (OR50th to <90th percentile : 1.39 [1.18, 1.64]), mepiquat (OR50th to <90th percentile : 1.10 [0.90, 1.34]), paraquat (OR50th to <90th : 1.14 [0.93, 1.39]), and pendimethalin (OR50th to <90th : 1.21 [1.01, 1.44]), but not S-metolachlor (OR50th to <90th : 1.00 [0.81, 1.22]). Whereas atrial septal defects were positively associated with higher levels of exposure to glyphosate, cyhalothrin, S-metolachlor, mepiquat, and pendimethalin (ORs ranged from 1.22 to 1.35 for 50th to <90th exposures, and 1.72 to 2.09 for >90th exposures); associations with paraquat were null or inconsistent (OR 50th to <90th: 1.05 (0.87, 1.27). CONCLUSION: Our results suggest differing patterns of association for birth defects with residential exposure to seven pesticide active ingredients in North Carolina.	1	pesticide
30597243	A higher efficiency removal of neonicotinoid insecticides by modified cellulose-based complex particle.	Cellulose as an eco-friendly material is extensive in the nature. In this study, modified cellulose-based complex particle (MCCP) was produced through hydrothermal carbonization with methacrylic acid in the stirring and sand bath circumstance. The activated modified carbon-based porous particle (AMCCP) was prepared by treating with potassium hydroxide at high temperature, showing higher efficiency in removing neonicotinoids than MCCP. The AMCCP was fully characterized via scanning electron microscopy, X-ray photoelectron spectroscopy and Brunauer-Emmett-Teller analysis. The Brunauer-Emmett-Teller analysis showed the prepared AMCCP has smaller aggregated particles with higher surface area than MCCP. The adsorption kinetic and the adsorption isotherm of AMCCP were studied, revealing that the pseudo-second-order kinetic model and the Langmuir model correlated with the experimental data better. The maximum adsorption capacity of AMCCP is 142.36 mg/g for acetamiprid. The adsorption process is spontaneous, favorable, and endothermic in nature. After five regeneration time, the adsorption efficiency of the AMCCP is still over 95%.	1	pesticide
30604361	Toxicity and side effects of some insecticides applied in cotton fields on Apis mellifera.	Honeybee (Apis mellifera L.) provides not only bee products of immense value but also render invaluable free service as cross-pollination and propagation of several cultivated and wild species, thereby, maintaining biological diversity. Bee larvae and adults might be killed or suffer various sublethal effects when placed in contact with pollen and nectar contaminated with insecticides. The present work was conducted to investigate the toxicity of seven insecticides on laboratory using oral toxicity test and their side effects on A. mellifera in cotton fields. Results indicated that lambda-cyhalothrin was the most toxic-tested pesticide, recording the lowest LC50 and LC90 values at all tested periods and the lowest LT50 and LT90 at all tested concentrations, followed by abamectin, spinosad, chlorpyrifos, and emamectin benzoate. On the other side, dipel and pyridalyl recording the highest LC50 and LC90 at all tested periods and the highest LT50 and LT90 at all tested concentrations. As for the application of pesticides in cotton fields, the tested pesticides significantly increased the number of dead workers in comparison with control. The tested pesticides significantly decreased bee foraging activities, i.e., number of foraging workers, number of worker collecting nectar, number of worker gathering pollen grains, area of broad workers, and honey bee yields. Dipel and pyridalyl were the most safety pesticides on honey bee workers in laboratory and field, so it could be introduced as a component in IPM programs of cotton pests.	1	pesticide
30611075	Enantioselectivity in endocrine disrupting effects of four cypermethrin enantiomers based on in vitro models.	Cypermethrin (CP) is a kind of chiral pesticides that has been defined as endocrine disrupting chemical. The diversity in bioactivity, toxicity, metabolism, bioaccumulation, and degradation behaviors of CP enantiomers as well as the research deficiency had made the risk assessment of CP enantiomers very complicated. Herein, four CP enantiomers were separated as target chemicals to investigate their enantioselective endocrine disrupting effects. Firstly, dual-luciferase reporter gene assays were adopted to investigate their potential endocrine disrupting effects via various receptors. The expression levels of steroid hormones related genes and hormone secretion levels in H295R cell were measured to verify the results. Results from the reporter gene assay showed that 1R-cis-αS-CP (CP11) exhibited glucocorticoid receptor (GR), mineralocorticoid receptor (MR), and thyroid receptor (TR) antagonistic activity with the RIC20 values of 9.22 × 10-7, 3.33 × 10-7, and 4.47 × 10-7 M, respectively; 1R-trans-αS-CP (CP21) also showed androgen receptor (AR) agonist activity and estrogen receptor (ER) antagonistic activity with the REC20 and RIC20 values were 1.07 × 10-4 M and 4.78 × 10-6 M, respectively. Results of qRT-PCR and hormone measurement also showed that CP11 and CP21 could disturb the expression of steroid hormones related genes and hormone secretion accordingly. Results provided here can help to understand the enantioselective ecological and health risks of CP enantiomers comprehensively and provide constructive guidance for the safe use of chiral pesticides and the invention of green pesticides.	1	pesticide
30612564	The evidence of human exposure to glyphosate: a review.	BACKGROUND: Despite the growing and widespread use of glyphosate, a broad-spectrum herbicide and desiccant, very few studies have evaluated the extent and amount of human exposure. OBJECTIVE: We review documented levels of human exposure among workers in occupational settings and the general population. METHODS: We conducted a review of scientific publications on glyphosate levels in humans; 19 studies were identified, of which five investigated occupational exposure to glyphosate, 11 documented the exposure in general populations, and three reported on both. RESULTS: Eight studies reported urinary levels in 423 occupationally and para-occupationally exposed subjects; 14 studies reported glyphosate levels in various biofluids on 3298 subjects from the general population. Average urinary levels in occupationally exposed subjects varied from 0.26 to 73.5 μg/L; environmental exposure urinary levels ranged from 0.16 to 7.6 μg/L. Only two studies measured temporal trends in exposure, both of which show increasing proportions of individuals with detectable levels of glyphosate in their urine over time. CONCLUSIONS: The current review highlights the paucity of data on glyphosate levels among individuals exposed occupationally, para-occupationally, or environmentally to the herbicide. As such, it is challenging to fully understand the extent of exposure overall and in vulnerable populations such as children. We recommend further work to evaluate exposure across populations and geographic regions, apportion the exposure sources (e.g., occupational, household use, food residues), and understand temporal trends.	1	pesticide
30660036	Ultrasound-assisted emulsification liquid phase microextraction method based on deep eutectic solvent as extraction solvent for determination of five pesticides in traditional Chinese medicine.	A kind of green solvents termed deep eutectic solvent (DES) have been considered alternatives to traditional organic solvents. In this study, a method was developed for determination of five pesticide residues including triadimenol, fipronil, tebuconazole, hexaconazole and diniconazole in five different traditional Chinese medicines (TCMs). In the developed method, DES was selected as extraction solvent, ultrasound-assisted emulsification liquid phase microextraction (UA-ELPME) was used for extraction and high performance liquid chromatography (HPLC) equipped with a diode array detector (DAD) was used for quantification. In this method, DES was synthesized with choline chloride and phenol at the molar ratio 1:4 using the heating and stirring method. Meanwhile, several important parameters such as volume of DES (650 μL), volume of tetrahydrofuran (THF, 550 μL) and ultrasonic time (30 min) were optimized by using response surface methodology (RSM) based on a central composite design (CCD). Under the optimized conditions, the limits of detection and quantification of method were in the range of 0.02-0.2 μg mL-1 and 0.05-0.5 μg mL-1, respectively. The correlation coefficients (r) of five calibration curves are greater than 0.9996, relative standard deviation (RSD) of precision for this method of five pesticides were lower than 4.7%, and the mean recoveries were in the range of 81.0-92.1%. The present experiment suggests that DESs are efficiently extract solvents in UA-ELPME method for traditional herbal medicines applications.	1	pesticide
30665641	Effect of an eco-friendly o/w emulsion stabilized with amphiphilic sodium alginate derivatives on lambda-cyhalothrin adsorption-desorption on natural soil minerals.	The effects of amphiphilic O/W emulsions, stabilized by the alkyl polyglycoside (APG) or cholesterol-grafted sodium alginate (CSAD)/APG systems, on lambda-cyhalothrin adsorption/desorption mechanisms on natural soil minerals (i.e., illite and kaolinite) were investigated. Sorption and desorption of lambda-cyhalothrin onto soil minerals was studied via batch equilibration to give insight into the adsorption equilibrium, kinetics, and thermodynamics of lambda-cyhalothrin adsorption onto minerals. The results indicate the following: (i) The adsorption processes for the APG system and CSAD/APG system include: rapid adsorption, slow adsorption, and adsorption equilibrium. The adsorption kinetics of pesticide on illite and kaolinite are in accordance with the Ho and McKay model, and the adsorption isotherm conforms to the Freundlich model. In addition, the adsorption processes of pesticide for the two systems on minerals were spontaneous and feasible (ΔG0 < 0), endothermic (ΔH0 > 0), and mainly involved chemical bonding (ΔH0 > 60). (ii) The equilibrium adsorption percentages of the pesticide on illite for the APG system and CSAD/APG system were 42.4% and 64.8%, and the corresponding equilibrium adsorption percentages on kaolinite were 40.8% and 61.8%, respectively. Moreover, the pesticide adsorption rate K2-CSAD/APG was faster than K2-APG, and its adsorption capacity Kf-CSAD/APG was greater than Kf-APG. Meanwhile, the pesticide desorption Kfd in the CSAD/APG system was smaller than that in the APG system. As a result, this eco-friendly O/W emulsion based on amphiphilic sodium alginate derivatives might provide a green pesticide formulation, since it could reduce the amount of lambda-cyhalothrin entering aquatic systems to threaten non-target fish and invertebrate species.	1	pesticide
30666814	Simultaneous photoreduction and Raman spectroscopy of red blood cells to investigate the effects of organophosphate exposure.	Simultaneous photoreduction and Raman spectroscopy with 532 nm laser has been used to study the effects of organophosphate (chlorpyrifos [CPF]) exposure on human red blood cells (RBCs). Since in RBCs, auto-oxidation causes oxidative stress, which, in turn, is balanced by the cellular detoxicants, any possible negative effect of CPF on this balance should results in an increased level of damaged (permanently oxygenated) hemoglobin. Therefore, when 532 nm laser, at a suitable power, was applied to photoreduce the cells, only common oxygenated form of hemoglobin got photoreduced leaving the permanently oxygenated hemoglobin detectable in the Raman spectra simultaneously excited by the same laser. Using the technique effects of CPF to build up oxidative stress on RBCs could be detected at concentrations as low as 10 ppb from a comparison of relative strengths of different Raman bands. Experiments performed using simultaneously exposing the cells, along with CPF, to H2 O2 (oxidative agent) and/or 3-Aminotriazole (inhibitor of anti-oxidant catalase), suggested role of CPF to suppress the cellular anti-oxidant mechanism. Since the high level of damaged hemoglobin produced by the action of CPF (at concentrations >100 ppm) is expected to cause membrane damage, atomic force microscopy (AFM) was used to identify such damages.Upper panel: Raman spectra of normal, photoreduced CPF exposed and unexposed RBCs. Lower panel: The weak Fe-O2 Raman band for CPF exposed cells shown on the left. The AFM images of unexposed and exposed cells are shown on the right. Scale bar, 2.5 μm.	1	pesticide
30673587	The leucokinin-like peptide receptor from the cattle fever tick, Rhipicephalus microplus, is localized in the midgut periphery and receptor silencing with validated double-stranded RNAs causes a reproductive fitness cost.	The cattle fever tick, Rhipicephalus microplus (Canestrini) (Acari: Ixodidae), is a one-host tick that infests primarily cattle in tropical and sub-tropical regions of the world. This species transmits deadly cattle pathogens, especially Babesia spp., for which a recombinant vaccine is not available. Therefore, disease control depends on tick vector control. Although R. microplus was eradicated in the USA, tick populations in Mexico and South America have acquired resistance to many of the applied acaricides. Recent acaricide-resistant tick reintroductions detected in the U.S. underscore the need for novel tick control methods. The octopamine and tyramine/octopamine receptors, both G protein-coupled receptors (GPCR), are believed to be the main molecular targets of the acaricide amitraz. This provides the proof of principle that investigating tick GPCRs, especially those that are invertebrate-specific, may be a feasible strategy for discovering novel targets and subsequently new anti-tick compounds. The R. microplus leucokinin-like peptide receptor (LKR), also known as the myokinin- or kinin receptor, is such a GPCR. While the receptor was previously characterized in vitro, the function of the leucokinin signaling system in ticks remains unknown. In this work, the LKR was immunolocalized to the periphery of the female midgut and silenced through RNA interference (RNAi) in females. To optimize RNAi experiments, a dual-luciferase system was developed to determine the silencing efficiency of LKR-double stranded RNA (dsRNA) constructs prior to testing those in ticks placed on cattle. This assay identified two effective dsRNAs. Silencing of the LKR with these two validated dsRNA constructs was verified by quantitative real time PCR (qRT-PCR) of female tick dissected tissues. Silencing was significant in midguts and carcasses. Silencing caused decreases in weights of egg masses and in the percentages of eggs hatched per egg mass, as well as delays in time to oviposition and egg hatching. A role of the kinin receptor in tick reproduction is apparent.	1	pesticide
30678586	Enhanced Overwintering Survival of Stevia by QoI Fungicides Used for Management of Sclerotium rolfsii.	Stevia (Stevia rebaudiana) is a herbaceous perennial under evaluation as a new crop in the southeastern United States. Stem rot caused by Sclerotium rolfsii is common in stevia plantings in North Carolina, with symptoms including wilting, root and stem necrosis, and plant death. Fungicide efficacy trials for management of S. rolfsii were conducted over 2 years. Fungicides evaluated included azoxystrobin, flutolanil, and tebuconazole applied at three timings. Azoxystrobin applied to transplants 1 week prior to planting had the lowest area under the disease progress curve values across all trials. Fungicide plots were also used to evaluate overwintering of stevia. End-of-season stand counts were compared with spring emergence counts to quantify overwintering survival. In spring 2015, plots treated with azoxystrobin in 2014 had greater overwintering survival (78%) than other fungicide treatments (38%) and the control (38%). Similar results were obtained at two locations in spring 2016 in plots treated with azoxystrobin or pyraclostrobin in 2015. Successful overwintering of stevia directly impacts the profitability of second- and third-year harvests and enhances the likelihood of long-term establishment of stevia as a viable crop. Future studies will be directed at elucidating the mechanism of the enhanced overwintering survival of plants treated with quinone outside inhibitor fungicides.	1	pesticide
